dt,CalendarYear,Day,Time,Avg Total Time,Max Total Time,Max # of PAX in Line
2017-06-29 03:00:00,2017,2017-06-29,03:00:00,2,2,4
2017-06-29 03:05:00,2017,2017-06-29,03:05:00,1,3,5
2017-06-29 03:10:00,2017,2017-06-29,03:10:00,1,3,5
2017-06-29 03:15:00,2017,2017-06-29,03:15:00,1,2,3
2017-06-29 03:20:00,2017,2017-06-29,03:20:00,0,1,2
2017-06-29 03:25:00,2017,2017-06-29,03:25:00,1,2,3
2017-06-29 03:30:00,2017,2017-06-29,03:30:00,0,1,2
2017-06-29 03:35:00,2017,2017-06-29,03:35:00,1,2,4
2017-06-29 03:40:00,2017,2017-06-29,03:40:00,0,1,2
2017-06-29 03:45:00,2017,2017-06-29,03:45:00,1,2,4
2017-06-29 03:50:00,2017,2017-06-29,03:50:00,1,2,3
2017-06-29 03:55:00,2017,2017-06-29,03:55:00,0,1,2
2017-06-29 04:00:00,2017,2017-06-29,04:00:00,1,2,3
2017-06-29 04:05:00,2017,2017-06-29,04:05:00,1,2,3
2017-06-29 04:10:00,2017,2017-06-29,04:10:00,1,1,2
2017-06-29 04:15:00,2017,2017-06-29,04:15:00,1,2,4
2017-06-29 04:20:00,2017,2017-06-29,04:20:00,1,2,3
2017-06-29 04:25:00,2017,2017-06-29,04:25:00,1,1,2
2017-06-29 04:30:00,2017,2017-06-29,04:30:00,1,2,3
2017-06-29 04:35:00,2017,2017-06-29,04:35:00,1,2,3
2017-06-29 04:40:00,2017,2017-06-29,04:40:00,0,1,2
2017-06-29 04:45:00,2017,2017-06-29,04:45:00,1,2,3
2017-06-29 04:50:00,2017,2017-06-29,04:50:00,1,2,3
2017-06-29 04:55:00,2017,2017-06-29,04:55:00,0,1,2
2017-06-29 05:00:00,2017,2017-06-29,05:00:00,0,1,2
2017-06-29 05:05:00,2017,2017-06-29,05:05:00,0,0,1
2017-06-29 05:10:00,2017,2017-06-29,05:10:00,0,1,2
2017-06-29 05:15:00,2017,2017-06-29,05:15:00,0,0,1
2017-06-29 05:20:00,2017,2017-06-29,05:20:00,0,0,1
2017-06-29 05:25:00,2017,2017-06-29,05:25:00,0,0,1
2017-06-29 05:30:00,2017,2017-06-29,05:30:00,0,0,1
2017-06-29 05:35:00,2017,2017-06-29,05:35:00,0,1,2
2017-06-29 05:40:00,2017,2017-06-29,05:40:00,0,1,2
2017-06-29 05:45:00,2017,2017-06-29,05:45:00,1,2,3
2017-06-29 05:50:00,2017,2017-06-29,05:50:00,0,0,1
2017-06-29 05:55:00,2017,2017-06-29,05:55:00,1,2,3
2017-06-29 06:00:00,2017,2017-06-29,06:00:00,0,0,1
2017-06-29 06:05:00,2017,2017-06-29,06:05:00,1,1,2
2017-06-29 06:10:00,2017,2017-06-29,06:10:00,2,6,11
2017-06-29 06:15:00,2017,2017-06-29,06:15:00,1,2,4
2017-06-29 06:20:00,2017,2017-06-29,06:20:00,1,2,3
2017-06-29 06:25:00,2017,2017-06-29,06:25:00,1,2,4
2017-06-29 06:30:00,2017,2017-06-29,06:30:00,2,2,3
2017-06-29 06:35:00,2017,2017-06-29,06:35:00,3,4,6
2017-06-29 06:40:00,2017,2017-06-29,06:40:00,2,3,5
2017-06-29 06:45:00,2017,2017-06-29,06:45:00,2,3,5
2017-06-29 06:50:00,2017,2017-06-29,06:50:00,2,3,5
2017-06-29 06:55:00,2017,2017-06-29,06:55:00,2,2,4
2017-06-29 07:00:00,2017,2017-06-29,07:00:00,2,2,4
2017-06-29 07:05:00,2017,2017-06-29,07:05:00,2,3,5
2017-06-29 07:10:00,2017,2017-06-29,07:10:00,1,2,3
2017-06-29 07:15:00,2017,2017-06-29,07:15:00,3,3,6
2017-06-29 07:20:00,2017,2017-06-29,07:20:00,3,4,7
2017-06-29 07:25:00,2017,2017-06-29,07:25:00,3,4,6
2017-06-29 07:30:00,2017,2017-06-29,07:30:00,3,3,6
2017-06-29 07:35:00,2017,2017-06-29,07:35:00,3,3,5
2017-06-29 07:40:00,2017,2017-06-29,07:40:00,3,3,6
2017-06-29 07:45:00,2017,2017-06-29,07:45:00,3,4,7
2017-06-29 07:50:00,2017,2017-06-29,07:50:00,3,4,7
2017-06-29 07:55:00,2017,2017-06-29,07:55:00,2,3,5
2017-06-29 08:00:00,2017,2017-06-29,08:00:00,1,2,5
2017-06-29 08:05:00,2017,2017-06-29,08:05:00,1,1,5
2017-06-29 08:10:00,2017,2017-06-29,08:10:00,1,2,9
2017-06-29 08:15:00,2017,2017-06-29,08:15:00,2,2,7
2017-06-29 08:20:00,2017,2017-06-29,08:20:00,2,3,6
2017-06-29 08:25:00,2017,2017-06-29,08:25:00,3,3,7
2017-06-29 08:30:00,2017,2017-06-29,08:30:00,3,4,7
2017-06-29 08:35:00,2017,2017-06-29,08:35:00,4,4,8
2017-06-29 08:40:00,2017,2017-06-29,08:40:00,3,4,7
2017-06-29 08:45:00,2017,2017-06-29,08:45:00,4,5,9
2017-06-29 08:50:00,2017,2017-06-29,08:50:00,4,4,8
2017-06-29 08:55:00,2017,2017-06-29,08:55:00,3,3,10
2017-06-29 09:00:00,2017,2017-06-29,09:00:00,2,3,12
2017-06-29 09:05:00,2017,2017-06-29,09:05:00,3,3,12
2017-06-29 09:10:00,2017,2017-06-29,09:10:00,2,3,12
2017-06-29 09:15:00,2017,2017-06-29,09:15:00,3,3,9
2017-06-29 09:20:00,2017,2017-06-29,09:20:00,3,3,9
2017-06-29 09:25:00,2017,2017-06-29,09:25:00,3,4,8
2017-06-29 09:30:00,2017,2017-06-29,09:30:00,2,3,10
2017-06-29 09:35:00,2017,2017-06-29,09:35:00,3,4,20
2017-06-29 09:40:00,2017,2017-06-29,09:40:00,4,5,24
2017-06-29 09:45:00,2017,2017-06-29,09:45:00,4,4,21
2017-06-29 09:50:00,2017,2017-06-29,09:50:00,4,4,21
2017-06-29 09:55:00,2017,2017-06-29,09:55:00,3,4,17
2017-06-29 10:00:00,2017,2017-06-29,10:00:00,3,3,12
2017-06-29 10:05:00,2017,2017-06-29,10:05:00,3,3,10
2017-06-29 10:10:00,2017,2017-06-29,10:10:00,3,3,11
2017-06-29 10:15:00,2017,2017-06-29,10:15:00,2,2,9
2017-06-29 10:20:00,2017,2017-06-29,10:20:00,2,3,10
2017-06-29 10:25:00,2017,2017-06-29,10:25:00,2,3,12
2017-06-29 10:30:00,2017,2017-06-29,10:30:00,3,3,15
2017-06-29 10:35:00,2017,2017-06-29,10:35:00,4,4,18
2017-06-29 10:40:00,2017,2017-06-29,10:40:00,3,4,21
2017-06-29 10:45:00,2017,2017-06-29,10:45:00,3,4,15
2017-06-29 10:50:00,2017,2017-06-29,10:50:00,4,5,16
2017-06-29 10:55:00,2017,2017-06-29,10:55:00,4,4,11
2017-06-29 11:00:00,2017,2017-06-29,11:00:00,4,5,11
2017-06-29 11:05:00,2017,2017-06-29,11:05:00,3,4,18
2017-06-29 11:10:00,2017,2017-06-29,11:10:00,4,4,23
2017-06-29 11:15:00,2017,2017-06-29,11:15:00,4,5,24
2017-06-29 11:20:00,2017,2017-06-29,11:20:00,3,4,21
2017-06-29 11:25:00,2017,2017-06-29,11:25:00,3,4,20
2017-06-29 11:30:00,2017,2017-06-29,11:30:00,3,4,18
2017-06-29 11:35:00,2017,2017-06-29,11:35:00,3,4,21
2017-06-29 11:40:00,2017,2017-06-29,11:40:00,6,7,40
2017-06-29 11:45:00,2017,2017-06-29,11:45:00,8,10,54
2017-06-29 11:50:00,2017,2017-06-29,11:50:00,11,12,66
2017-06-29 11:55:00,2017,2017-06-29,11:55:00,11,12,64
2017-06-29 12:00:00,2017,2017-06-29,12:00:00,7,9,52
2017-06-29 12:05:00,2017,2017-06-29,12:05:00,4,5,26
2017-06-29 12:10:00,2017,2017-06-29,12:10:00,6,7,42
2017-06-29 12:15:00,2017,2017-06-29,12:15:00,4,4,20
2017-06-29 12:20:00,2017,2017-06-29,12:20:00,3,4,22
2017-06-29 12:25:00,2017,2017-06-29,12:25:00,1,2,5
2017-06-29 12:30:00,2017,2017-06-29,12:30:00,2,2,8
2017-06-29 12:35:00,2017,2017-06-29,12:35:00,3,3,14
2017-06-29 12:40:00,2017,2017-06-29,12:40:00,2,2,9
2017-06-29 12:45:00,2017,2017-06-29,12:45:00,2,3,11
2017-06-29 12:50:00,2017,2017-06-29,12:50:00,2,2,9
2017-06-29 12:55:00,2017,2017-06-29,12:55:00,2,3,10
2017-06-29 13:00:00,2017,2017-06-29,13:00:00,3,4,21
2017-06-29 13:05:00,2017,2017-06-29,13:05:00,1,2,6
2017-06-29 13:10:00,2017,2017-06-29,13:10:00,2,3,6
2017-06-29 13:15:00,2017,2017-06-29,13:15:00,3,3,7
2017-06-29 13:20:00,2017,2017-06-29,13:20:00,3,4,9
2017-06-29 13:25:00,2017,2017-06-29,13:25:00,2,3,8
2017-06-29 13:30:00,2017,2017-06-29,13:30:00,1,2,6
2017-06-29 13:35:00,2017,2017-06-29,13:35:00,2,2,7
2017-06-29 13:40:00,2017,2017-06-29,13:40:00,4,5,27
2017-06-29 13:45:00,2017,2017-06-29,13:45:00,8,9,33
2017-06-29 13:50:00,2017,2017-06-29,13:50:00,11,13,45
2017-06-29 13:55:00,2017,2017-06-29,13:55:00,13,16,47
2017-06-29 14:00:00,2017,2017-06-29,14:00:00,14,15,47
2017-06-29 14:05:00,2017,2017-06-29,14:05:00,15,16,49
2017-06-29 14:10:00,2017,2017-06-29,14:10:00,15,20,57
2017-06-29 14:15:00,2017,2017-06-29,14:15:00,23,26,72
2017-06-29 14:20:00,2017,2017-06-29,14:20:00,23,25,68
2017-06-29 14:25:00,2017,2017-06-29,14:25:00,24,27,72
2017-06-29 14:30:00,2017,2017-06-29,14:30:00,19,22,60
2017-06-29 14:35:00,2017,2017-06-29,14:35:00,15,17,48
2017-06-29 14:40:00,2017,2017-06-29,14:40:00,15,19,54
2017-06-29 14:45:00,2017,2017-06-29,14:45:00,8,9,52
2017-06-29 14:50:00,2017,2017-06-29,14:50:00,6,10,41
2017-06-29 14:55:00,2017,2017-06-29,14:55:00,2,3,9
2017-06-29 15:00:00,2017,2017-06-29,15:00:00,1,2,6
2017-06-29 15:05:00,2017,2017-06-29,15:05:00,2,3,8
2017-06-29 15:10:00,2017,2017-06-29,15:10:00,6,7,37
2017-06-29 15:15:00,2017,2017-06-29,15:15:00,6,7,39
2017-06-29 15:20:00,2017,2017-06-29,15:20:00,6,7,41
2017-06-29 15:25:00,2017,2017-06-29,15:25:00,10,13,44
2017-06-29 15:30:00,2017,2017-06-29,15:30:00,17,21,63
2017-06-29 15:35:00,2017,2017-06-29,15:35:00,21,24,66
2017-06-29 15:40:00,2017,2017-06-29,15:40:00,20,23,66
2017-06-29 15:45:00,2017,2017-06-29,15:45:00,21,25,68
2017-06-29 15:50:00,2017,2017-06-29,15:50:00,22,24,67
2017-06-29 15:55:00,2017,2017-06-29,15:55:00,18,19,51
2017-06-29 16:00:00,2017,2017-06-29,16:00:00,25,28,76
2017-06-29 16:05:00,2017,2017-06-29,16:05:00,28,29,78
2017-06-29 16:10:00,2017,2017-06-29,16:10:00,21,24,67
2017-06-29 16:15:00,2017,2017-06-29,16:15:00,17,19,59
2017-06-29 16:20:00,2017,2017-06-29,16:20:00,25,28,81
2017-06-29 16:25:00,2017,2017-06-29,16:25:00,25,27,80
2017-06-29 16:30:00,2017,2017-06-29,16:30:00,22,24,74
2017-06-29 16:35:00,2017,2017-06-29,16:35:00,13,17,51
2017-06-29 16:40:00,2017,2017-06-29,16:40:00,12,15,42
2017-06-29 16:45:00,2017,2017-06-29,16:45:00,14,17,48
2017-06-29 16:50:00,2017,2017-06-29,16:50:00,16,20,53
2017-06-29 16:55:00,2017,2017-06-29,16:55:00,19,23,63
2017-06-29 17:00:00,2017,2017-06-29,17:00:00,17,21,61
2017-06-29 17:05:00,2017,2017-06-29,17:05:00,18,21,66
2017-06-29 17:10:00,2017,2017-06-29,17:10:00,21,23,68
2017-06-29 17:15:00,2017,2017-06-29,17:15:00,25,28,81
2017-06-29 17:20:00,2017,2017-06-29,17:20:00,27,29,79
2017-06-29 17:25:00,2017,2017-06-29,17:25:00,30,37,94
2017-06-29 17:30:00,2017,2017-06-29,17:30:00,32,36,95
2017-06-29 17:35:00,2017,2017-06-29,17:35:00,34,41,115
2017-06-29 17:40:00,2017,2017-06-29,17:40:00,35,44,122
2017-06-29 17:45:00,2017,2017-06-29,17:45:00,41,46,122
2017-06-29 17:50:00,2017,2017-06-29,17:50:00,32,43,121
2017-06-29 17:55:00,2017,2017-06-29,17:55:00,27,45,127
2017-06-29 18:00:00,2017,2017-06-29,18:00:00,0,0,0
2017-06-29 18:05:00,2017,2017-06-29,18:05:00,0,0,0
2017-06-29 18:10:00,2017,2017-06-29,18:10:00,0,0,0
2017-06-29 18:15:00,2017,2017-06-29,18:15:00,0,0,0
2017-06-29 18:20:00,2017,2017-06-29,18:20:00,0,0,0
2017-06-29 18:25:00,2017,2017-06-29,18:25:00,0,0,0
2017-06-29 18:30:00,2017,2017-06-29,18:30:00,0,0,0
2017-06-29 18:35:00,2017,2017-06-29,18:35:00,0,0,0
2017-06-29 18:40:00,2017,2017-06-29,18:40:00,0,0,0
2017-06-29 19:00:00,2017,2017-06-29,19:00:00,3,3,14
2017-06-29 19:05:00,2017,2017-06-29,19:05:00,2,2,8
2017-06-29 19:10:00,2017,2017-06-29,19:10:00,2,2,8
2017-06-29 19:15:00,2017,2017-06-29,19:15:00,2,3,12
2017-06-29 19:20:00,2017,2017-06-29,19:20:00,6,15,52
2017-06-29 19:25:00,2017,2017-06-29,19:25:00,14,18,68
2017-06-29 19:30:00,2017,2017-06-29,19:30:00,23,26,92
2017-06-29 19:35:00,2017,2017-06-29,19:35:00,18,20,101
2017-06-29 19:40:00,2017,2017-06-29,19:40:00,16,17,91
2017-06-29 19:45:00,2017,2017-06-29,19:45:00,13,13,72
2017-06-29 19:50:00,2017,2017-06-29,19:50:00,15,18,66
2017-06-29 19:55:00,2017,2017-06-29,19:55:00,10,14,58
2017-06-29 20:00:00,2017,2017-06-29,20:00:00,8,10,58
2017-06-29 20:05:00,2017,2017-06-29,20:05:00,14,16,85
2017-06-29 20:10:00,2017,2017-06-29,20:10:00,12,13,69
2017-06-29 20:15:00,2017,2017-06-29,20:15:00,10,11,61
2017-06-29 20:20:00,2017,2017-06-29,20:20:00,7,8,45
2017-06-29 20:25:00,2017,2017-06-29,20:25:00,8,12,64
2017-06-29 20:30:00,2017,2017-06-29,20:30:00,11,13,70
2017-06-29 20:35:00,2017,2017-06-29,20:35:00,7,9,52
2017-06-29 20:40:00,2017,2017-06-29,20:40:00,5,6,32
2017-06-29 20:45:00,2017,2017-06-29,20:45:00,3,3,13
2017-06-29 20:50:00,2017,2017-06-29,20:50:00,2,3,15
2017-06-29 20:55:00,2017,2017-06-29,20:55:00,3,3,14
2017-06-29 21:00:00,2017,2017-06-29,21:00:00,2,3,16
2017-06-29 21:05:00,2017,2017-06-29,21:05:00,3,4,17
2017-06-29 21:10:00,2017,2017-06-29,21:10:00,3,4,22
2017-06-29 21:15:00,2017,2017-06-29,21:15:00,4,5,25
2017-06-29 21:20:00,2017,2017-06-29,21:20:00,6,9,50
2017-06-29 21:25:00,2017,2017-06-29,21:25:00,8,12,64
2017-06-29 21:30:00,2017,2017-06-29,21:30:00,10,11,62
2017-06-29 21:35:00,2017,2017-06-29,21:35:00,10,10,58
2017-06-29 21:40:00,2017,2017-06-29,21:40:00,14,17,91
2017-06-29 21:45:00,2017,2017-06-29,21:45:00,18,20,101
2017-06-29 21:50:00,2017,2017-06-29,21:50:00,21,24,114
2017-06-29 21:55:00,2017,2017-06-29,21:55:00,31,38,148
2017-06-29 22:00:00,2017,2017-06-29,22:00:00,34,36,152
2017-06-29 22:05:00,2017,2017-06-29,22:05:00,34,36,151
2017-06-29 22:10:00,2017,2017-06-29,22:10:00,21,27,124
2017-06-29 22:15:00,2017,2017-06-29,22:15:00,14,18,94
2017-06-29 22:20:00,2017,2017-06-29,22:20:00,11,16,85
2017-06-29 22:25:00,2017,2017-06-29,22:25:00,6,7,42
2017-06-29 22:30:00,2017,2017-06-29,22:30:00,5,6,30
2017-06-29 22:35:00,2017,2017-06-29,22:35:00,3,3,15
2017-06-29 22:40:00,2017,2017-06-29,22:40:00,3,3,15
2017-06-29 22:45:00,2017,2017-06-29,22:45:00,5,8,46
2017-06-29 22:50:00,2017,2017-06-29,22:50:00,4,4,23
2017-06-29 22:55:00,2017,2017-06-29,22:55:00,5,6,31
2017-06-29 23:00:00,2017,2017-06-29,23:00:00,5,6,32
2017-06-29 23:05:00,2017,2017-06-29,23:05:00,4,5,25
2017-06-29 23:10:00,2017,2017-06-29,23:10:00,3,4,20
2017-06-29 23:15:00,2017,2017-06-29,23:15:00,1,1,3
2017-06-29 23:20:00,2017,2017-06-29,23:20:00,0,1,3
2017-06-29 23:25:00,2017,2017-06-29,23:25:00,1,2,7
2017-06-29 23:30:00,2017,2017-06-29,23:30:00,1,1,5
2017-06-29 23:35:00,2017,2017-06-29,23:35:00,2,2,8
2017-06-29 23:40:00,2017,2017-06-29,23:40:00,4,8,45
2017-06-29 23:45:00,2017,2017-06-29,23:45:00,7,10,55
2017-06-29 23:50:00,2017,2017-06-29,23:50:00,6,8,47
2017-06-29 23:55:00,2017,2017-06-29,23:55:00,3,5,25
2017-06-30 00:00:00,2017,2017-06-30,00:00:00,0,1,4
2017-06-30 00:05:00,2017,2017-06-30,00:05:00,0,1,3
2017-06-30 00:10:00,2017,2017-06-30,00:10:00,0,1,3
2017-06-30 00:15:00,2017,2017-06-30,00:15:00,1,1,3
2017-06-30 00:20:00,2017,2017-06-30,00:20:00,1,2,4
2017-06-30 00:25:00,2017,2017-06-30,00:25:00,1,2,3
2017-06-30 00:30:00,2017,2017-06-30,00:30:00,1,1,2
2017-06-30 00:35:00,2017,2017-06-30,00:35:00,0,1,3
2017-06-30 00:40:00,2017,2017-06-30,00:40:00,0,1,3
2017-06-30 00:45:00,2017,2017-06-30,00:45:00,1,1,2
2017-06-30 00:50:00,2017,2017-06-30,00:50:00,2,2,4
2017-06-30 00:55:00,2017,2017-06-30,00:55:00,1,2,3
2017-06-30 01:00:00,2017,2017-06-30,01:00:00,1,1,2
2017-06-30 01:05:00,2017,2017-06-30,01:05:00,1,1,2
2017-06-30 01:10:00,2017,2017-06-30,01:10:00,2,2,4
2017-06-30 01:15:00,2017,2017-06-30,01:15:00,1,2,3
2017-06-30 01:20:00,2017,2017-06-30,01:20:00,1,2,3
2017-06-30 01:25:00,2017,2017-06-30,01:25:00,0,1,2
2017-06-30 01:30:00,2017,2017-06-30,01:30:00,0,1,2
2017-06-30 01:35:00,2017,2017-06-30,01:35:00,1,2,3
2017-06-30 01:40:00,2017,2017-06-30,01:40:00,0,1,2
2017-06-30 01:45:00,2017,2017-06-30,01:45:00,2,2,3
2017-06-30 01:50:00,2017,2017-06-30,01:50:00,0,0,1
2017-06-30 01:55:00,2017,2017-06-30,01:55:00,1,1,2
2017-06-30 02:00:00,2017,2017-06-30,02:00:00,1,2,3
2017-06-30 02:05:00,2017,2017-06-30,02:05:00,0,0,1
2017-06-30 02:10:00,2017,2017-06-30,02:10:00,1,2,3
2017-06-30 02:15:00,2017,2017-06-30,02:15:00,0,1,2
2017-06-30 02:20:00,2017,2017-06-30,02:20:00,0,1,2
2017-06-30 02:25:00,2017,2017-06-30,02:25:00,0,1,2
2017-06-30 02:30:00,2017,2017-06-30,02:30:00,0,1,2
2017-06-30 02:35:00,2017,2017-06-30,02:35:00,0,1,2
2017-06-30 02:40:00,2017,2017-06-30,02:40:00,0,0,1
2017-06-30 02:45:00,2017,2017-06-30,02:45:00,0,1,2
2017-06-30 02:50:00,2017,2017-06-30,02:50:00,0,1,2
2017-06-30 02:55:00,2017,2017-06-30,02:55:00,1,1,2
2017-06-30 03:00:00,2017,2017-06-30,03:00:00,0,0,1
2017-06-30 03:05:00,2017,2017-06-30,03:05:00,0,1,2
2017-06-30 03:10:00,2017,2017-06-30,03:10:00,0,0,1
2017-06-30 03:15:00,2017,2017-06-30,03:15:00,0,0,1
2017-06-30 03:20:00,2017,2017-06-30,03:20:00,0,1,2
2017-06-30 03:25:00,2017,2017-06-30,03:25:00,0,0,1
2017-06-30 03:30:00,2017,2017-06-30,03:30:00,0,0,1
2017-06-30 03:35:00,2017,2017-06-30,03:35:00,0,0,1
2017-06-30 03:40:00,2017,2017-06-30,03:40:00,0,1,2
2017-06-30 03:45:00,2017,2017-06-30,03:45:00,1,1,2
2017-06-30 03:50:00,2017,2017-06-30,03:50:00,0,1,2
2017-06-30 03:55:00,2017,2017-06-30,03:55:00,1,2,4
2017-06-30 04:00:00,2017,2017-06-30,04:00:00,0,1,2
2017-06-30 04:05:00,2017,2017-06-30,04:05:00,0,1,2
2017-06-30 04:10:00,2017,2017-06-30,04:10:00,1,2,4
2017-06-30 04:15:00,2017,2017-06-30,04:15:00,0,2,3
2017-06-30 04:20:00,2017,2017-06-30,04:20:00,0,1,2
2017-06-30 04:25:00,2017,2017-06-30,04:25:00,1,2,3
2017-06-30 04:30:00,2017,2017-06-30,04:30:00,0,2,3
2017-06-30 04:35:00,2017,2017-06-30,04:35:00,0,1,2
2017-06-30 04:40:00,2017,2017-06-30,04:40:00,1,1,2
2017-06-30 04:45:00,2017,2017-06-30,04:45:00,0,1,2
2017-06-30 04:50:00,2017,2017-06-30,04:50:00,1,1,2
2017-06-30 04:55:00,2017,2017-06-30,04:55:00,1,2,4
2017-06-30 05:00:00,2017,2017-06-30,05:00:00,1,2,3
2017-06-30 05:05:00,2017,2017-06-30,05:05:00,0,1,2
2017-06-30 05:10:00,2017,2017-06-30,05:10:00,0,1,2
2017-06-30 05:15:00,2017,2017-06-30,05:15:00,0,1,2
2017-06-30 05:20:00,2017,2017-06-30,05:20:00,1,2,4
2017-06-30 05:25:00,2017,2017-06-30,05:25:00,1,2,4
2017-06-30 05:30:00,2017,2017-06-30,05:30:00,1,2,3
2017-06-30 05:35:00,2017,2017-06-30,05:35:00,0,1,2
2017-06-30 05:40:00,2017,2017-06-30,05:40:00,0,0,1
2017-06-30 05:45:00,2017,2017-06-30,05:45:00,0,0,1
2017-06-30 05:50:00,2017,2017-06-30,05:50:00,0,1,2
2017-06-30 05:55:00,2017,2017-06-30,05:55:00,0,1,2
2017-06-30 06:00:00,2017,2017-06-30,06:00:00,1,2,3
2017-06-30 06:05:00,2017,2017-06-30,06:05:00,1,2,3
2017-06-30 06:10:00,2017,2017-06-30,06:10:00,2,2,3
2017-06-30 06:15:00,2017,2017-06-30,06:15:00,2,2,3
2017-06-30 06:20:00,2017,2017-06-30,06:20:00,2,2,4
2017-06-30 06:25:00,2017,2017-06-30,06:25:00,1,2,3
2017-06-30 06:30:00,2017,2017-06-30,06:30:00,0,0,1
2017-06-30 06:35:00,2017,2017-06-30,06:35:00,0,0,1
2017-06-30 06:40:00,2017,2017-06-30,06:40:00,1,1,2
2017-06-30 06:45:00,2017,2017-06-30,06:45:00,1,1,2
2017-06-30 06:50:00,2017,2017-06-30,06:50:00,1,2,3
2017-06-30 06:55:00,2017,2017-06-30,06:55:00,1,2,4
2017-06-30 07:00:00,2017,2017-06-30,07:00:00,2,3,5
2017-06-30 07:05:00,2017,2017-06-30,07:05:00,2,2,4
2017-06-30 07:10:00,2017,2017-06-30,07:10:00,3,4,6
2017-06-30 07:15:00,2017,2017-06-30,07:15:00,3,4,8
2017-06-30 07:20:00,2017,2017-06-30,07:20:00,3,4,6
2017-06-30 07:25:00,2017,2017-06-30,07:25:00,3,4,7
2017-06-30 07:30:00,2017,2017-06-30,07:30:00,3,4,8
2017-06-30 07:35:00,2017,2017-06-30,07:35:00,3,3,6
2017-06-30 07:40:00,2017,2017-06-30,07:40:00,2,3,5
2017-06-30 07:45:00,2017,2017-06-30,07:45:00,3,4,7
2017-06-30 07:50:00,2017,2017-06-30,07:50:00,3,3,5
2017-06-30 07:55:00,2017,2017-06-30,07:55:00,3,4,7
2017-06-30 08:00:00,2017,2017-06-30,08:00:00,2,3,6
2017-06-30 08:05:00,2017,2017-06-30,08:05:00,3,4,8
2017-06-30 08:10:00,2017,2017-06-30,08:10:00,2,2,9
2017-06-30 08:15:00,2017,2017-06-30,08:15:00,2,2,8
2017-06-30 08:20:00,2017,2017-06-30,08:20:00,2,2,7
2017-06-30 08:25:00,2017,2017-06-30,08:25:00,2,2,9
2017-06-30 08:30:00,2017,2017-06-30,08:30:00,2,2,9
2017-06-30 08:35:00,2017,2017-06-30,08:35:00,2,3,7
2017-06-30 08:40:00,2017,2017-06-30,08:40:00,3,3,10
2017-06-30 08:45:00,2017,2017-06-30,08:45:00,3,4,23
2017-06-30 08:50:00,2017,2017-06-30,08:50:00,3,4,13
2017-06-30 08:55:00,2017,2017-06-30,08:55:00,4,4,11
2017-06-30 09:00:00,2017,2017-06-30,09:00:00,3,4,19
2017-06-30 09:05:00,2017,2017-06-30,09:05:00,4,6,17
2017-06-30 09:10:00,2017,2017-06-30,09:10:00,6,9,35
2017-06-30 09:15:00,2017,2017-06-30,09:15:00,6,8,28
2017-06-30 09:20:00,2017,2017-06-30,09:20:00,3,6,34
2017-06-30 09:25:00,2017,2017-06-30,09:25:00,2,3,16
2017-06-30 09:30:00,2017,2017-06-30,09:30:00,2,3,7
2017-06-30 09:35:00,2017,2017-06-30,09:35:00,2,3,9
2017-06-30 09:40:00,2017,2017-06-30,09:40:00,2,2,7
2017-06-30 09:45:00,2017,2017-06-30,09:45:00,3,4,21
2017-06-30 09:50:00,2017,2017-06-30,09:50:00,2,3,10
2017-06-30 09:55:00,2017,2017-06-30,09:55:00,2,3,9
2017-06-30 10:00:00,2017,2017-06-30,10:00:00,2,3,8
2017-06-30 10:05:00,2017,2017-06-30,10:05:00,3,3,7
2017-06-30 10:10:00,2017,2017-06-30,10:10:00,2,3,10
2017-06-30 10:15:00,2017,2017-06-30,10:15:00,3,3,13
2017-06-30 10:20:00,2017,2017-06-30,10:20:00,3,3,15
2017-06-30 10:25:00,2017,2017-06-30,10:25:00,3,4,17
2017-06-30 10:30:00,2017,2017-06-30,10:30:00,4,7,40
2017-06-30 10:35:00,2017,2017-06-30,10:35:00,5,7,38
2017-06-30 10:40:00,2017,2017-06-30,10:40:00,6,7,37
2017-06-30 10:45:00,2017,2017-06-30,10:45:00,7,10,54
2017-06-30 10:50:00,2017,2017-06-30,10:50:00,7,10,53
2017-06-30 10:55:00,2017,2017-06-30,10:55:00,5,6,30
2017-06-30 11:00:00,2017,2017-06-30,11:00:00,4,4,23
2017-06-30 11:05:00,2017,2017-06-30,11:05:00,4,5,29
2017-06-30 11:10:00,2017,2017-06-30,11:10:00,5,7,37
2017-06-30 11:15:00,2017,2017-06-30,11:15:00,5,6,32
2017-06-30 11:20:00,2017,2017-06-30,11:20:00,7,7,41
2017-06-30 11:25:00,2017,2017-06-30,11:25:00,6,7,38
2017-06-30 11:30:00,2017,2017-06-30,11:30:00,4,5,29
2017-06-30 11:35:00,2017,2017-06-30,11:35:00,5,6,36
2017-06-30 11:40:00,2017,2017-06-30,11:40:00,5,6,35
2017-06-30 11:45:00,2017,2017-06-30,11:45:00,9,10,56
2017-06-30 11:50:00,2017,2017-06-30,11:50:00,12,14,78
2017-06-30 11:55:00,2017,2017-06-30,11:55:00,12,13,69
2017-06-30 12:00:00,2017,2017-06-30,12:00:00,10,10,58
2017-06-30 12:05:00,2017,2017-06-30,12:05:00,8,11,62
2017-06-30 12:10:00,2017,2017-06-30,12:10:00,4,5,24
2017-06-30 12:15:00,2017,2017-06-30,12:15:00,3,4,23
2017-06-30 12:20:00,2017,2017-06-30,12:20:00,3,5,19
